ID,HRDTime,HRDTime_ci_hi,HRDTime_ci_lo,HRDTime_ci_IQR_hi,HRDTime_ci_IQR_lo,WGDTime,WGDTime_ci_hi,WGDTime_ci_lo,WGDTime_ci_IQR_hi,WGDTime_ci_IQR_lo,WGDTime_CpG,pi2SBS1,pi2SBS1_ci,pi2SBS3,pi2SBS3_ci,pi1SBS1,pi1SBS1_ci,pi1SBS3,pi1SBS3_ci,c,c21,Nt_SBS1,Nt_SBS3,N_mut(C>TpG),N_mut_all
6c8e9197-fd16-4fed-bfda-e349cab26314_p0_3850,0.5709475902673917,0.13222329436575841,0.11178331224541177,0.042436216120727455,0.05193343750642443,0.987708156039161,0.05225920559362329,0.01798555833657811,0.00698401417728145,0.00920034636825351,0.9667094945216996,"[0.9158606413238439, 0.6696530676333952, 0.8287460649643564]","[0.013893272585983274, 0.15332850246123086, 0.03045811759606276]","[0.7427890713448653, 0.5097191818996479, 0.6914586291747544]","[0.051071920815575655, 0.08610304556367185, 0.05477593444248913]","[0.07992941687413375, 0.2980287111950753, 0.15457759104343083]","[0.01297324301558455, 0.14544218612309565, 0.026883812970343916]","[0.23144535190413237, 0.4543591361230088, 0.27988695678920433]","[0.04524308758818736, 0.08250295268497898, 0.04912661770158265]","[0.03641010046379973, 0, 0.05526399886770017]",0.050751054557011496,"[43.873574506348234, 44.23084124322342, 140.07295353059993]","[421.47152017566356, 496.92041894034884, 1414.973064776614]","[0, 0, 0]","[1114, 1328, 3540]"
6c8e9197-fd16-4fed-bfda-e349cab26314_p0_4350,0.51081029974467,0.11161675464680998,0.11235681881478349,0.036510550417643284,0.03538345946970434,0.9267930837777644,0.023656557569408654,0.02518707321981095,0.007828855039696325,0.008227288113739406,0.909937582509054,"[0.8219124047944483, 0.5550458231064158, 0.7661896644940197]","[0.03254002527090549, 0.08081147243088835, 0.039265341965823986]","[0.6252633319700042, 0.3869014720348815, 0.6038476753580184]","[0.0660953049859091, 0.07084641993661711, 0.0626867707406335]","[0.1715734245777811, 0.4053173788718524, 0.21647314797515538]","[0.030872350699076387, 0.07797539061946707, 0.03560516748476679]","[0.343796217778179, 0.5743672333266077, 0.3637177955006844]","[0.05977831157053609, 0.06853966863755834, 0.057084467747066464]","[0.05144163208562684, 0, 0.05905464688472712]",0.05723375141824694,"[43.241943840971864, 44.42741202408089, 138.31305002504706]","[423.91445601323846, 502.93047362801667, 1407.407814120368]","[0, 0, 0]","[1111, 1315, 3534]"
6c8e9197-fd16-4fed-bfda-e349cab26314_p0_4850,0.4822917211635231,0.10928350659709846,0.1398113257772311,0.04874712577570456,0.04034538600307597,0.8787788167443971,0.03703423665018768,0.03006300490816083,0.009551461158587071,0.011333284560978929,0.8636041731361245,"[0.7148750621630172, 0.498337829054936, 0.7148098284913903]","[0.04507533575862871, 0.09337057222122036, 0.04036436055246462]","[0.5280098841272792, 0.30351573699686407, 0.5246271847621461]","[0.07782920264217835, 0.0795108415077246, 0.07410550703351867]","[0.27532942220509854, 0.45542596764429744, 0.26811059266101744]","[0.043346204686825665, 0.08963475718160066, 0.037440749954016875]","[0.4351671699066367, 0.6532962887151289, 0.4385851089985606]","[0.07145046324664356, 0.07715689706771034, 0.06810278391221794]","[0.06625841691171008, 0, 0.061268909881937714]",0.06245822515359379,"[44.25723382893853, 44.32408391490001, 140.69959098872695]","[427.9633920534298, 513.5016236713532, 1420.7422374913012]","[0, 0, 0]","[1101, 1295, 3518]"
6c8e9197-fd16-4fed-bfda-e349cab26314_p0_5350,0.423452191910633,0.09727861087462297,0.10609979505331207,0.04112501534605395,0.04092262184011303,0.8426584470117462,0.03280391931964821,0.030671565985122662,0.008909162021788708,0.010743270296729168,0.824595430743779,"[0.647598081399676, 0.4748487965548879, 0.6752101969015605]","[0.05597336482779813, 0.07148205225181642, 0.04515233716604966]","[0.4957976380856126, 0.2811553838226821, 0.4968087037138402]","[0.07338659880985124, 0.06992799711335, 0.06825830645016687]","[0.3385319645289941, 0.4943979173636077, 0.3079086897384303]","[0.053373764808028856, 0.06671101946811359, 0.04224363414733742]","[0.46610234932083455, 0.6712302774452074, 0.4642840775668875]","[0.06734377888428805, 0.06746208513522572, 0.0626485964148138]","[0.07770524716547873, 0, 0.06604827766350682]",0.06879079581987421,"[44.770753018379, 40.69154860118982, 141.2782023847227]","[421.63713512494144, 483.8046682047274, 1429.9439635896988]","[0, 0, 0]","[1082, 1272, 3517]"
6c8e9197-fd16-4fed-bfda-e349cab26314_p0_5850,0.39249199053804346,0.1040456426406618,0.11669686493053133,0.042482920186854733,0.03582638134257232,0.804555176372231,0.02857237892516218,0.032586900220479165,0.00845780115804795,0.01048018034130438,0.7793733962137831,"[0.5964311722670604, 0.4148737476983153, 0.6434419679028638]","[0.04685183278985444, 0.061237946027405815, 0.03745298799596003]","[0.4466036108143125, 0.23352020938705972, 0.4692712662910995]","[0.08303163093780253, 0.06085442780830057, 0.07988015070978396]","[0.3854880816387742, 0.5544919263049757, 0.34013891916275923]","[0.044159834161932615, 0.05666953963570265, 0.035129631573341785]","[0.5093816364662179, 0.7192970264691426, 0.49029061543595903]","[0.07544169333448997, 0.056772720118514974, 0.07311462250384171]","[0.08191883290142768, 0, 0.07000008666593445]",0.07279513313368423,"[44.89122123516239, 41.29782826827241, 141.41100277593233]","[418.38839766430016, 487.88644414781163, 1414.5923811583039]","[0, 0, 0]","[1071, 1288, 3496]"
6c8e9197-fd16-4fed-bfda-e349cab26314_p0_6350,0.32371270779709127,0.07494671446613915,0.08842601661871385,0.031171157373889702,0.032033852637840865,0.7465856088217079,0.024796942740988648,0.0318810206543082,0.009934414001528391,0.009401538989167846,0.7222440843942279,"[0.4937199853745847, 0.35438215386557437, 0.5949843456534597]","[0.0403286160417895, 0.050688404753745475, 0.03539358101873974]","[0.37673719326245836, 0.19892401340282664, 0.4421204988809854]","[0.053490547294779534, 0.042544633294226766, 0.05473123129376872]","[0.48489769404855837, 0.6046024114833073, 0.38914446451324886]","[0.038039221412681734, 0.045376639862979185, 0.03355860049665271]","[0.5829430045032941, 0.7454435264136585, 0.5168585454184865]","[0.04937153358345614, 0.03930585223557215, 0.05019893466430045]","[0.09256860698842705, 0, 0.07796513724550158]",0.08134063511795396,"[44.463149100517306, 41.43609145096066, 140.06499913800806]","[402.20317711391266, 486.2896436379717, 1361.5210871859713]","[0, 0, 0]","[1045, 1268, 3476]"
6c8e9197-fd16-4fed-bfda-e349cab26314_p0_6850,0.22119542353999208,0.09663435190249445,0.1107353426964551,0.03843581335336968,0.03957737584890855,0.6432579560997987,0.027908661875599816,0.03168921184376883,0.011656752446894347,0.010990515512599663,0.6377097926854252,"[0.28621376930428716, 0.2773422026312028, 0.5252210897764995]","[0.03244446669332163, 0.05842004542343632, 0.03867934654005656]","[0.24907810639295033, 0.17119048033885176, 0.400628451615507]","[0.04591193523520229, 0.040256826459551434, 0.06170037731704575]","[0.6963029230794229, 0.6748547343249566, 0.45914042205725225]","[0.03112206565443887, 0.051953709627109546, 0.0369300833299214]","[0.713479869411319, 0.7627475278557799, 0.5566669431201928]","[0.04324035387327835, 0.036493320459098144, 0.056726649508315685]","[0.10472617986380252, 0, 0.08346631249411138]",0.08831472093379297,"[43.665819524218435, 41.121637697442004, 137.98841178254696]","[410.69604439805414, 473.7347622750479, 1376.2350276569955]","[0, 0, 0]","[1021, 1247, 3456]"
6c8e9197-fd16-4fed-bfda-e349cab26314_p0_7350,0.13562068781989375,0.09964106951347479,0.09731028913626974,0.03588074684339032,0.033840374268860274,0.5406924649292218,0.028334457991832984,0.03503820113604428,0.011387939731573149,0.008926811571924653,0.5339038130287986,"[0.10050913929278131, 0.22129730618543766, 0.47367773264050184]","[0.016016160610491943, 0.04166062651281231, 0.04513396378592985]","[0.11508877481717342, 0.15214161914312835, 0.38577191764547364]","[0.02501485620772522, 0.044226832299393073, 0.06023267745459937]","[0.8777020047148961, 0.7258357342327487, 0.5091363086635954]","[0.01491299535602314, 0.037296003804571265, 0.043015427485297575]","[0.8421472960034586, 0.7766364932335563, 0.5727552567341179]","[0.023665521135586454, 0.03997876199257383, 0.05562727888435115]","[0.11231315617640943, 0, 0.08963291806045884]",0.09477636250244402,"[43.647281155841384, 41.06914511726236, 138.90511373736197]","[407.36757102067696, 455.23228645675096, 1385.4595905690774]","[0, 0, 0]","[1006, 1210, 3430]"
6e839eaf-1dbb-43f5-8846-c980e05540c7_p0_4500,0.28925759444497084,0.09244539000181384,0.0992391992706658,0.028123479831368814,0.023111361682105203,0.6442101676389369,0.034530384748454934,0.029023453279036326,0.011455254362087497,0.0120751083241184,0.5745592938011861,"[0.39498419790470984, 0.312468616274557, 0.3578308101005122]","[0.032888564092141165, 0.03081433454583593, 0.035621477874462404]","[0.2265236930175264, 0.2888617906121295, 0.22304682155067923]","[0.04088147863534371, 0.04805532541989785, 0.03936233721879376]","[0.5447368414669751, 0.6116581746249724, 0.5689181608833992]","[0.030732707207185628, 0.028924008556860115, 0.032608618468347006]","[0.7305785934198261, 0.6453937655257675, 0.7151774818486147]","[0.03812330153296889, 0.04495215062271857, 0.036981581595381785]","[0.07858665156350451, 0, 0.06356463013900793]",0.0657387084645483,"[28.427303227270276, 119.58693202817817, 128.37162759056744]","[271.11470395675445, 1213.4245270830318, 1614.271200857522]","[0, 0, 0]","[531, 2653, 3138]"
6e839eaf-1dbb-43f5-8846-c980e05540c7_p0_5000,0.25880620615581945,0.07664515601778699,0.0718026964295404,0.024541567471619397,0.027015583166093177,0.5325669441066203,0.029405164444045395,0.032155292162474036,0.009686347479604729,0.012886828320540666,0.4603353140317799,"[0.3241092233475513, 0.22073985871618862, 0.3071698158560148]","[0.03165261636192149, 0.026066041354440767, 0.03453570652942195]","[0.1618126281445969, 0.194360502764318, 0.16759927888685916]","[0.03605882926493144, 0.04789845304618001, 0.037642470180513865]","[0.6257920651371235, 0.6944329611420307, 0.6143268907925158]","[0.029380038514754625, 0.023893503156976914, 0.030773642466644546]","[0.7876807811321718, 0.7359498286805605, 0.7640390648158794]","[0.03361090978116943, 0.04356468691924176, 0.034540621650976044]","[0.081769060537103, 0, 0.06624958971790851]",0.06840104928228631,"[26.309685329151936, 119.51779566604468, 131.1753583549004]","[256.3582044788241, 1227.1681481437804, 1596.504087635617]","[0, 0, 0]","[520, 2632, 3231]"
6e839eaf-1dbb-43f5-8846-c980e05540c7_p0_5500,0.22942464733282555,0.06275009018564379,0.05801970744766752,0.02402629946046994,0.023112565131523294,0.42593231523616654,0.03252410984758258,0.029381669223086715,0.011761804706227397,0.011826389767417234,0.35345765386080835,"[0.2629208134630807, 0.14011921674948927, 0.26831978920807076]","[0.027167620925576966, 0.019820172690175046, 0.03333679155249043]","[0.11755714387613209, 0.11371420543909595, 0.12884074422521652]","[0.03275095137284083, 0.031553318830746656, 0.03564834716875111]","[0.6821074463024885, 0.7630186173100028, 0.6432862730328012]","[0.02554992668812478, 0.018055637461446783, 0.02951198346665357]","[0.8257659307178923, 0.8104782962109183, 0.7944848762340961]","[0.03010330211504486, 0.028643494180198514, 0.032318205125051624]","[0.08612276783400243, 0, 0.0685786290240746]",0.07096303913523204,"[25.97595698392016, 116.68072181414006, 134.1423657379711]","[250.2175280031587, 1215.5067848850683, 1590.2852421696298]","[0, 0, 0]","[503, 2594, 3198]"
6e839eaf-1dbb-43f5-8846-c980e05540c7_p0_6000,0.22780147930630945,0.05220407527206555,0.048559258400457744,0.01816637426941936,0.018729843186403472,0.35936029070120656,0.023102068276687815,0.028105042066266295,0.00971087365802864,0.008373646086970221,0.2922718034527284,"[0.22703660793476568, 0.0977811625208505, 0.2366379273597825]","[0.02589723393788676, 0.012292534022580556, 0.03066716804277622]","[0.07936043776315493, 0.06343093197959516, 0.0937037995422898]","[0.02836891038348478, 0.022416613623288315, 0.030446587987607833]","[0.7057405407044551, 0.801412590251621, 0.6673218181791779]","[0.024495258983903867, 0.011130747436371047, 0.026684643288740706]","[0.8540678274129643, 0.8536617234762603, 0.8216526615682964]","[0.026150270118195484, 0.020226537793893384, 0.027301627734141742]","[0.08704651977237238, 0, 0.06951252788792381]",0.07184205082837758,"[25.63788222027118, 113.52471379998387, 135.00060376593166]","[244.36434618917173, 1173.4709274607612, 1583.4745862154464]","[0, 0, 0]","[484, 2565, 3159]"
6e839eaf-1dbb-43f5-8846-c980e05540c7_p0_6500,0.22448384064121882,0.0485037160755942,0.03893961486844849,0.016783684961498346,0.017297300016893474,0.32199399245470345,0.021491604047009505,0.02364271758208314,0.010649382950956021,0.009129509859701623,0.2615849058471879,"[0.21275670048953432, 0.07826312615313659, 0.21232621521835227]","[0.02387777140695195, 0.011288907922449201, 0.026934194004216955]","[0.05817836593611985, 0.038933479542283586, 0.07027420321035155]","[0.032400510691329695, 0.021087471270366795, 0.03393950671362883]","[0.7089419343327958, 0.8256222641783805, 0.6925252482070764]","[0.022387488205759976, 0.010409992946072033, 0.023554584301378245]","[0.8681690591042812, 0.8739189256760447, 0.8397450259218237]","[0.029454001118624396, 0.018915230911015102, 0.030190094472043183]","[0.08685142167130712, 0, 0.06991208622929052]",0.07210255849823011,"[24.8087282019962, 105.90051262515267, 132.41037376961415]","[234.10973642190095, 1125.5484897917959, 1567.2540519975355]","[0, 0, 0]","[461, 2497, 3104]"
6e839eaf-1dbb-43f5-8846-c980e05540c7_p0_7000,0.21372994363185271,0.0579339257233531,0.045685451057283444,0.019664230383536624,0.02029123531981397,0.2914146840239152,0.021561069162958357,0.027368331856490347,0.009089530937701595,0.007661424160082697,0.23246522639060957,"[0.1949763236853341, 0.06850384816248792, 0.19036497489926837]","[0.023970529629390586, 0.01152595301005788, 0.026972932492081825]","[0.04466862756856685, 0.02793362901982601, 0.05470185136627685]","[0.037192416411471994, 0.02100901460872094, 0.03811837748220499]","[0.7333300566046799, 0.8358840951036133, 0.72095540566412]","[0.0214601735823291, 0.010696069038997391, 0.023654417060271105]","[0.8704923292543895, 0.87762522189133, 0.8499895031043962]","[0.033224553685438474, 0.018782448562214726, 0.0339719570603747]","[0.08593218131338463, 0, 0.06899888379016021]",0.07111069125076877,"[22.594311331175167, 99.13397189038493, 125.48244596888344]","[222.3902224676167, 1106.6957015153787, 1548.5806100938084]","[0, 0, 0]","[435, 2442, 3053]"
6e839eaf-1dbb-43f5-8846-c980e05540c7_p0_7500,0.18461506379096185,0.059961345846951175,0.03645595781839628,0.014242914545299107,0.01673195748087758,0.2412520799369099,0.021738345071201315,0.03260441121781005,0.011465169033372136,0.00965658067908548,0.1980918585445483,"[0.14900985940078093, 0.05109147931575969, 0.161821315643735]","[0.02236563466308368, 0.009235554898130726, 0.030712272558691578]","[0.02852271488605798, 0.019644534987023135, 0.04022124087985679]","[0.02114013821146629, 0.015384384030978537, 0.027710325913103802]","[0.8020729371370929, 0.8416265950553506, 0.7518390565404941]","[0.020287407677119174, 0.00823193925273702, 0.027043117892676383]","[0.8804923877775339, 0.8809262045303194, 0.8587839124792729]","[0.01905070991604857, 0.01365641540927598, 0.024475602848371414]","[0.08974108433572514, 0, 0.0703437603647387]",0.07262881527436432,"[20.054441908897694, 98.87671205226206, 120.83849646897035]","[204.14366111892483, 1054.7361899220202, 1508.1722955088337]","[0, 0, 0]","[401, 2371, 3003]"
6e839eaf-1dbb-43f5-8846-c980e05540c7_p0_8000,0.17507773902128967,0.039018897325074825,0.041763025547037536,0.015497240810597085,0.016073082798878785,0.21460659534611085,0.02425312245020783,0.02879160539951317,0.01071610163643491,0.00856167674291558,0.16886396978210466,"[0.0879804178557615, 0.046759911184752756, 0.14783443185489079]","[0.015471681454364346, 0.011237076298713806, 0.026257973474635217]","[0.014813325287824348, 0.013722785659326825, 0.030669020228441878]","[0.011080889629870146, 0.012058942360391553, 0.022059773316533395]","[0.862925917806704, 0.844645409496959, 0.7646052125574283]","[0.01448558334931882, 0.00968537660719504, 0.023047373608302113]","[0.8743750335063182, 0.8785638618407197, 0.8623971126379263]","[0.009652412825094825, 0.010598106232351523, 0.019350625387825393]","[0.0990683781264134, 0, 0.07204564049808315]",0.07510038475172048,"[19.445753028699702, 95.30194333248632, 120.74020213514495]","[194.35033860143224, 1037.8334233513099, 1490.7950281342398]","[0, 0, 0]","[377, 2308, 2958]"
6e839eaf-1dbb-43f5-8846-c980e05540c7_p0_8500,0.15251061635021262,0.03430037240974801,0.04845984502994252,0.016604990963403565,0.011512641178114819,0.18473601169039017,0.021129379693831413,0.038218599487390315,0.01065384729430141,0.008069983435431138,0.14936544684909234,"[0.037357919937113085, 0.04301984112365017, 0.12296282882121722]","[0.012304545368201357, 0.010081162924285006, 0.027072297014242484]","[0.00328290524340849, 0.010394566600960298, 0.0237079382421254]","[0.003963387566833847, 0.009472075911231108, 0.021919537692114764]","[0.9175017145328154, 0.8467801670054662, 0.7876506427000713]","[0.01128343795454756, 0.008643793156257573, 0.02367997727650001]","[0.8877488874714784, 0.8759927398797797, 0.8638475897054977]","[0.003757520184870966, 0.008242539996948184, 0.01909231795369498]","[0.11229873054730655, 0, 0.07468779252112814]",0.07857298038383853,"[18.23225073140405, 90.30301536317269, 117.68919950170942]","[168.3576277785904, 1014.3032361140913, 1441.7933399270407]","[0, 0, 0]","[335, 2227, 2908]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4_p0_4690,0.6740234457401505,0.11556197217490882,0.07881206974980648,0.028502764258545255,0.035095438090090414,1.007155724452924,0.03262279562860981,0.024979173641721863,0.010268380852467285,0.009762956950069457,0.9437822553808762,"[0.8321374800484462, 0.6336038152850588, 0.6958796030140261]","[0.033549983648296144, 0.057844481534251424, 0.05993013118530349]","[0.5868017480666934, 0.5059780570064533, 0.4799893701373]","[0.048640317080303086, 0.07999690091133171, 0.050759419632436575]","[0.15663623636748888, 0.34013037838695337, 0.28178404935334905]","[0.030706445478515747, 0.052727014338988215, 0.05600603533988169]","[0.3804709042814913, 0.4570012905565802, 0.48413606035717854]","[0.044069300984838244, 0.07359937300606009, 0.04698921307636489]","[0.036341441083823305, 0, 0.0344964133899189]",0.035522061891780525,"[94.62509599140235, 94.98719745498974, 52.76408601861337]","[1076.3901247995152, 1061.1849256433452, 895.9316264012689]","[0, 0, 0]","[1800, 2261, 1438]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4_p0_5190,0.6099128503857894,0.09665295662828233,0.07901152725646732,0.029249683491982426,0.03532839169955371,0.927237474331643,0.027222532366768637,0.035464566492982685,0.011066145448605291,0.009077352547680939,0.8714708055326645,"[0.7564447657076977, 0.5207214929792555, 0.6412342062496534]","[0.04449647331213963, 0.061798306389704016, 0.057380192746798564]","[0.4753158434158222, 0.3903082854703364, 0.4260191567476236]","[0.051526636534078796, 0.07912275800077723, 0.051368582408753694]","[0.23095491513045296, 0.4476615719994054, 0.3395912221199322]","[0.04174910017745444, 0.056832497376356594, 0.05445765560619398]","[0.49113758331567636, 0.5672615812518007, 0.5387569542036617]","[0.047816516854947394, 0.07400894594847365, 0.04797343712755672]","[0.04153415188866148, 0, 0.03819508576705997]",0.04005197291199049,"[91.42200718987579, 97.64083068087922, 51.532290771417756]","[1039.1049091886023, 1065.2921072780994, 854.5582692185202]","[0, 0, 0]","[1784, 2239, 1424]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4_p0_5690,0.5253571102185788,0.09137250891343862,0.07238632055720912,0.028023303901893448,0.028611595687116964,0.839765423844113,0.02587113143665032,0.025024605889868434,0.007925634484650779,0.009074032230122375,0.8021035751082498,"[0.6699135643065836, 0.42674281329402974, 0.5561447166434325]","[0.04168121362131216, 0.03427676987189163, 0.04886169688649361]","[0.3765674082609941, 0.3053497810372263, 0.3689633744939733]","[0.05444617899220608, 0.07513484558451368, 0.05512845730207061]","[0.3176856121242674, 0.5369531881001797, 0.4272142459185249]","[0.039608397758097796, 0.031667995381924, 0.04680275933654268]","[0.5888439671795457, 0.65046946910738, 0.5939595290910425]","[0.05112544821833753, 0.07007657970907721, 0.05153720152305369]","[0.04757434146353786, 0, 0.04393657031319436]",0.04594890564431577,"[89.47654902267094, 97.39029760640278, 51.190534624968414]","[1017.8245177507769, 1065.0274344125733, 841.4001527338212]","[0, 0, 0]","[1758, 2235, 1420]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4_p0_6190,0.5081418083959038,0.07653519543691867,0.09100484026282873,0.036225222161205384,0.024437686987920038,0.7788784746218294,0.03425676665720423,0.0337142341871568,0.013346354026098406,0.012493765105704657,0.7462122323010182,"[0.6165410436896892, 0.3693162645620566, 0.5110434750319209]","[0.041497055690609796, 0.04086582996132246, 0.04215222106595343]","[0.3011355688546319, 0.2309884400931236, 0.31140206394923725]","[0.05549697569786964, 0.06528860857246618, 0.055570380376364636]","[0.3685295018667179, 0.5960964950518512, 0.4693695012719184]","[0.03955824044721909, 0.038035599396402275, 0.04023549130604709]","[0.6637421201407101, 0.7184839342556973, 0.6464712201233802]","[0.05258311138164529, 0.060794165314078386, 0.0519688092066537]","[0.049810061555925406, 0, 0.04527496368708255]",0.04776861737348675,"[87.99823961728698, 96.43970143791393, 50.910624458738994]","[984.7236753895409, 1096.49340729616, 820.1340980961274]","[0, 0, 0]","[1726, 2218, 1413]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4_p0_6690,0.49615740954598997,0.08801246809701557,0.05305410143082451,0.025417942074429822,0.02786172482046445,0.7468659384963727,0.03823387833876668,0.03229649641724086,0.014555196523212799,0.01534097712621696,0.70271216802924,"[0.5941439917810243, 0.34036908479967126, 0.48611308993899965]","[0.04783024131927904, 0.037538659181789585, 0.04800463293818194]","[0.273754748778965, 0.2151207973361331, 0.2874385178056558]","[0.05297453840636533, 0.05651840892286264, 0.052218055651570075]","[0.3881021709506006, 0.6211332631433018, 0.4922818515189677]","[0.045244251121136836, 0.034968137822640355, 0.045584126861600544]","[0.68746006879911, 0.7326514533141772, 0.666379534125886]","[0.05008540351180929, 0.05265011846936979, 0.04849565211623241]","[0.05125171576638467, 0, 0.04564647205317596]",0.04871536555155109,"[88.92576702881854, 97.3311152851442, 51.09073440763971]","[980.8830493506922, 1040.378059479497, 828.448504852167]","[0, 0, 0]","[1700, 2193, 1405]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4_p0_7190,0.4610028178385843,0.08471134674296443,0.10508983562755841,0.03423436379608502,0.03295310345596503,0.7120856374678958,0.04467374684972558,0.03398562696270169,0.010468944844163941,0.012802713526500753,0.6615713938281038,"[0.5580230796193392, 0.3140159784030602, 0.454583650402588]","[0.0495547067745285, 0.04728896738652821, 0.049477192353218485]","[0.2558758323359381, 0.18975480929366206, 0.26775659550963943]","[0.053215468724983866, 0.05272842513230175, 0.053029752487857365]","[0.4193387073255424, 0.6422350438425471, 0.5199266406961718]","[0.04624363123276937, 0.04377524390959453, 0.04675950005944132]","[0.6992044111836175, 0.7541019350017553, 0.6827639076994242]","[0.04986477000301387, 0.04900301669626972, 0.049115554304088205]","[0.05623831342990312, 0, 0.048350435338673295]",0.052653148102490555,"[89.34690110639363, 96.2393999086643, 51.47929784764549]","[955.3494285515516, 1053.7762982778622, 813.3859116605835]","[0, 0, 0]","[1673, 2171, 1394]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4_p0_7690,0.41695140753119087,0.06753319798112689,0.08189191551851255,0.037399667635996336,0.03308893045514083,0.6509027765589281,0.03492797918636903,0.031168914410322546,0.010775692046322671,0.011417299628954103,0.611241181855705,"[0.4819489898438942, 0.27518536236235897, 0.40508927281825224]","[0.04670925728919614, 0.038566923702319234, 0.0438305653553043]","[0.20836622380728922, 0.161564851312065, 0.22976820400984777]","[0.04803039209786901, 0.05498165978521563, 0.04900589602732061]","[0.48722639130828793, 0.6778440186391635, 0.5643996204899676]","[0.04331947811850409, 0.03546564073935321, 0.040889049326765126]","[0.7396207468817648, 0.7789627459266432, 0.7154235679843199]","[0.04465012969058013, 0.051062994320779376, 0.04519710450036962]","[0.06347515223697121, 0, 0.05175087601149217]",0.058109937090079805,"[90.62937953194178, 95.90377071248231, 53.04460565046823]","[942.76200950945, 1006.47750936196, 810.8592377973815]","[0, 0, 0]","[1638, 2141, 1382]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4_p0_8190,0.36408402406067,0.06856946000352598,0.06918053119274409,0.028546464812935435,0.027369409914045573,0.5756291987773622,0.03672333784248505,0.03952568584610738,0.013568813373183275,0.013853036901327886,0.5538901524111628,"[0.3917329196955577, 0.23210820846408853, 0.3672922549451595]","[0.04321650139372171, 0.03160778995949584, 0.041190490664474944]","[0.1584834943199107, 0.12809930921260854, 0.20402320923617778]","[0.047604385477179684, 0.04237471629660225, 0.05824516374594109]","[0.5759105652782978, 0.7217365808613043, 0.5976275649320963]","[0.040416467653611954, 0.02960510720515347, 0.0384318113909804]","[0.7911145457619722, 0.806695991667356, 0.7370930086436567]","[0.044479429772627976, 0.03907874052859445, 0.053547659563401906]","[0.07024970035844774, 0, 0.05420952799069893]",0.06279839531214707,"[88.44289750708153, 95.0637353493981, 53.05119968394621]","[917.7274194706968, 1000.5599791794871, 795.0528483111113]","[0, 0, 0]","[1578, 2117, 1369]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4_p0_8690,0.2958721345837926,0.0696751081708945,0.06806758266102014,0.02629203991473672,0.025420958302808327,0.5020849441352951,0.031755267728308834,0.03523389732687682,0.012170166846611319,0.012451287890693441,0.4710025198762975,"[0.28577132237611613, 0.20497813922328237, 0.3476470457509755]","[0.032845225263869654, 0.027623218820600176, 0.03585772042939331]","[0.11361036155294635, 0.1228638078343321, 0.21052836249526735]","[0.03314060492578317, 0.041491912887010644, 0.05642430116370993]","[0.6798507483952023, 0.7445613779440613, 0.6141625942912394]","[0.031053574642645188, 0.025844263683957813, 0.03320102532362562]","[0.8308107325332851, 0.8085198140750752, 0.7291630794704058]","[0.030893612121738412, 0.037973821164682675, 0.05168337239730514]","[0.07759840543829634, 0, 0.05667655981142395]",0.06781273031768464,"[89.41097172664233, 93.85592581401636, 54.693850484717316]","[944.309950266215, 965.0818627544968, 814.5753488034335]","[0, 0, 0]","[1542, 2088, 1355]"
7b08e810-f3c9-4155-ac11-f45a3a4f8b41_p0_5140,0.643138117900346,0.12704499196177121,0.09357875689278128,0.04168464085125856,0.04383424622165799,1.0309186164141741,0.03852571180250286,0.02901633398115777,0.008282327511939691,0.010762504037491016,0.9947651509957249,"[0.8271058409943284, 0.5707954787830509, 0.68492708466574]","[0.041723094900217084, 0.0435836561619965, 0.05608524996489783]","[0.6221294489747247, 0.4115533331690297, 0.454759202336239]","[0.06504778015042123, 0.04777678940435942, 0.06486845207201189]","[0.15546040551840687, 0.3883871730419439, 0.28796442801018063]","[0.037492153712356945, 0.04198248563743939, 0.05134175056343529]","[0.35469078881739335, 0.5423762923845526, 0.49005982445230745]","[0.060428846227716215, 0.04577239811713785, 0.058545664916219264]","[0.03848375588595174, 0, 0.04670634800263403]",0.04282722408551853,"[41.38057809469579, 142.8547910548861, 43.55701510879383]","[475.6063120850196, 1764.0040435768417, 553.5555410964942]","[0, 0, 0]","[944, 3538, 1057]"
